Date,euro_dollar_exchange_rate
2009-11-03,0.674365
2009-11-04,0.68243
2009-11-05,0.67392
2009-11-06,0.67308
2009-11-07,0.6724
2009-11-08,0.673515
2009-11-09,0.673515
2009-11-10,0.66671
2009-11-11,0.668315
2009-11-12,0.667955
2009-11-13,0.672725
2009-11-14,0.67181
2009-11-15,0.670875
2009-11-16,0.670875
2009-11-17,0.667805
2009-11-18,0.67465
2009-11-19,0.66751
2009-11-20,0.67213
2009-11-21,0.672635
2009-11-22,0.67254
2009-11-23,0.67254
2009-11-24,0.667965
2009-11-25,0.669455
2009-11-26,0.66291
2009-11-27,0.667445
2009-11-28,0.668265
2009-11-29,0.668095
2009-11-30,0.668095
2009-12-01,0.66749
2009-12-02,0.66251
2009-12-03,0.66424
2009-12-04,0.662935
2009-12-05,0.671905
2009-12-06,0.67177
2009-12-07,0.67177
2009-12-08,0.674775
2009-12-09,0.678415
2009-12-10,0.679125
2009-12-11,0.679445
2009-12-12,0.684795
2009-12-13,0.684975
2009-12-14,0.684975
2009-12-15,0.68322
2009-12-16,0.688895
2009-12-17,0.68613
2009-12-18,0.698485
2009-12-19,0.70038
2009-12-20,0.697035
2009-12-21,0.697035
2009-12-22,0.698325
2009-12-23,0.702355
2009-12-24,0.69726
2009-12-25,0.69604
2009-12-26,0.694565
2009-12-27,0.69454
2009-12-28,0.69454
2009-12-29,0.69487
2009-12-30,0.697155
2009-12-31,0.698495
2010-01-01,0.697085
2010-01-02,0.69442
2010-01-03,0.694975
2010-01-04,0.694975
2010-01-05,0.69341
2010-01-06,0.696935
2010-01-07,0.694315
2010-01-08,0.698615
2010-01-09,0.697275
2010-01-10,0.694155
2010-01-11,0.694155
2010-01-12,0.68797
2010-01-13,0.688375
2010-01-14,0.69075
2010-01-15,0.69082
2010-01-16,0.69551
2010-01-17,0.695
2010-01-18,0.695
2010-01-19,0.69506
2010-01-20,0.7009
2010-01-21,0.70952
2010-01-22,0.70955
2010-01-23,0.70666
2010-01-24,0.70661
2010-01-25,0.70726
2010-01-26,0.7067
2010-01-27,0.7099
2010-01-28,0.71167
2010-01-29,0.71531
2010-01-30,0.72093
2010-01-31,0.7213
2010-02-01,0.7213
2010-02-02,0.7193
2010-02-03,0.7167
2010-02-04,0.71904
2010-02-05,0.72685
2010-02-06,0.73477
2010-02-07,0.73497
2010-02-08,0.73497
2010-02-09,0.72988
2010-02-10,0.72511
2010-02-11,0.72889
2010-02-12,0.73271
2010-02-13,0.73403
2010-02-14,0.73437
2010-02-15,0.73437
2010-02-16,0.73494
2010-02-17,0.7276
2010-02-18,0.73386
2010-02-19,0.7374
2010-02-20,0.73953
2010-02-21,0.73872
2010-02-22,0.73872
2010-02-23,0.73599
2010-02-24,0.7384
2010-02-25,0.73627
2010-02-26,0.742
2010-02-27,0.73209
2010-02-28,0.73212
2010-03-01,0.73212
2010-03-02,0.74008
2010-03-03,0.73727
2010-03-04,0.72865
2010-03-05,0.7371
2010-03-06,0.73451
2010-03-07,0.73486
2010-03-08,0.73486
2010-03-09,0.73446
2010-03-10,0.73638
2010-03-11,0.73274
2010-03-12,0.73145
2010-03-13,0.72696
2010-03-14,0.72635
2010-03-15,0.72707
2010-03-16,0.73204
2010-03-17,0.72696
2010-03-18,0.72709
2010-03-19,0.73509
2010-03-20,0.739
2010-03-21,0.739
2010-03-22,0.7385
2010-03-23,0.73742
2010-03-24,0.74003
2010-03-25,0.74873
2010-03-26,0.7489
2010-03-27,0.74672
2010-03-28,0.74688
2010-03-29,0.74688
2010-03-30,0.74377
2010-03-31,0.74508
2010-04-01,0.73916
2010-04-02,0.73687
2010-04-03,0.74187
2010-04-04,0.7406
2010-04-05,0.7406
2010-04-06,0.74154
2010-04-07,0.748
2010-04-08,0.74789
2010-04-09,0.7493
2010-04-10,0.74237
2010-04-11,0.74077
2010-04-12,0.74077
2010-04-13,0.73633
2010-04-14,0.73482
2010-04-15,0.73204
2010-04-16,0.73764
2010-04-17,0.74112
2010-04-18,0.74156
2010-04-19,0.74156
2010-04-20,0.74226
2010-04-21,0.74436
2010-04-22,0.74637
2010-04-23,0.7512
2010-04-24,0.74727
2010-04-25,0.74722
2010-04-26,0.74722
2010-04-27,0.7501
2010-04-28,0.755
2010-04-29,0.75999
2010-04-30,0.755
2010-05-01,0.75256
2010-05-02,0.75177
2010-05-03,0.75177
2010-05-04,0.75804
2010-05-05,0.76822
2010-05-06,0.7775
2010-05-07,0.78814
2010-05-08,0.78515
2010-05-09,0.78515
2010-05-10,0.78009
2010-05-11,0.7806
2010-05-12,0.78505
2010-05-13,0.79149
2010-05-14,0.79448
2010-05-15,0.807
2010-05-16,0.80926
2010-05-17,0.8071
2010-05-18,0.81056
2010-05-19,0.8146
2010-05-20,0.8072
2010-05-21,0.79794
2010-05-22,0.79462
2010-05-23,0.79592
2010-05-24,0.7958
2010-05-25,0.80649
2010-05-26,0.81448
2010-05-27,0.81711
2010-05-28,0.80808
2010-05-29,0.81296
2010-05-30,0.81483
2010-05-31,0.80854
2010-06-01,0.81294
2010-06-02,0.81347
2010-06-03,0.81787
2010-06-04,0.8217
2010-06-05,0.8325
2010-06-06,0.8334
2010-06-07,0.8334
2010-06-08,0.83777
2010-06-09,0.8383
2010-06-10,0.83271
2010-06-11,0.8258
2010-06-12,0.82916
2010-06-13,0.82515
2010-06-14,0.82802
2010-06-15,0.81723
2010-06-16,0.8106
2010-06-17,0.81166
2010-06-18,0.80755
2010-06-19,0.80913
2010-06-20,0.80819
2010-06-21,0.80792
2010-06-22,0.811
2010-06-23,0.81311
2010-06-24,0.81546
2010-06-25,0.80962
2010-06-26,0.80762
2010-06-27,0.80834
2010-06-28,0.80776
2010-06-29,0.81443
2010-06-30,0.82028
2010-07-01,0.81576
2010-07-02,0.80138
2010-07-03,0.79748
2010-07-04,0.79517
2010-07-05,0.79517
2010-07-06,0.79752
2010-07-07,0.79178
2010-07-08,0.79083
2010-07-09,0.78907
2010-07-10,0.79096
2010-07-11,0.79108
2010-07-12,0.79108
2010-07-13,0.79416
2010-07-14,0.78709
2010-07-15,0.78438
2010-07-16,0.77577
2010-07-17,0.77355
2010-07-18,0.77399
2010-07-19,0.77399
2010-07-20,0.77265
2010-07-21,0.77432
2010-07-22,0.77991
2010-07-23,0.77518
2010-07-24,0.77629
2010-07-25,0.77736
2010-07-26,0.773189
2010-07-27,0.769793
2010-07-28,0.77018
2010-07-29,0.76938
2010-07-30,0.76417
2010-07-31,0.76585
2010-08-01,0.76693
2010-08-02,0.76517
2010-08-03,0.75905
2010-08-04,0.75626
2010-08-05,0.7614
2010-08-06,0.75867
2010-08-07,0.75271
2010-08-08,0.75302
2010-08-09,0.75302
2010-08-10,0.7557
2010-08-11,0.76298
2010-08-12,0.77707
2010-08-13,0.77967
2010-08-14,0.78236
2010-08-15,0.7836
2010-08-16,0.78321
2010-08-17,0.77939
2010-08-18,0.7754
2010-08-19,0.77652
2010-08-20,0.78006
2010-08-21,0.78672
2010-08-22,0.78654
2010-08-23,0.78834
2010-08-24,0.79133
2010-08-25,0.78868
2010-08-26,0.7904
2010-08-27,0.78719
2010-08-28,0.78547
2010-08-29,0.78333
2010-08-30,0.78333
2010-08-31,0.78889
2010-09-01,0.7875
2010-09-02,0.7811
2010-09-03,0.78083
2010-09-04,0.77583
2010-09-05,0.77622
2010-09-06,0.77543
2010-09-07,0.77677
2010-09-08,0.78675
2010-09-09,0.78548
2010-09-10,0.78759
2010-09-11,0.78641
2010-09-12,0.78561
2010-09-13,0.78865
2010-09-14,0.7766
2010-09-15,0.76822
2010-09-16,0.7683
2010-09-17,0.76503
2010-09-18,0.76649
2010-09-19,0.76652
2010-09-20,0.76652
2010-09-21,0.76549
2010-09-22,0.76149
2010-09-23,0.74761
2010-09-24,0.74902
2010-09-25,0.74294
2010-09-26,0.7412
2010-09-27,0.74201
2010-09-28,0.74218
2010-09-29,0.73603
2010-09-30,0.73347
2010-10-01,0.73421
2010-10-02,0.7268
2010-10-03,0.72509
2010-10-04,0.72503
2010-10-05,0.73038
2010-10-06,0.72294
2010-10-07,0.71802
2010-10-08,0.7208
2010-10-09,0.7185
2010-10-10,0.71824
2010-10-11,0.71824
2010-10-12,0.72021
2010-10-13,0.72106
2010-10-14,0.7168
2010-10-15,0.71151
2010-10-16,0.71355
2010-10-17,0.71449
2010-10-18,0.71513
2010-10-19,0.71511
2010-10-20,0.72435
2010-10-21,0.71618
2010-10-22,0.71752
2010-10-23,0.71825
2010-10-24,0.71639
2010-10-25,0.71922
2010-10-26,0.71585
2010-10-27,0.72171
2010-10-28,0.72619
2010-10-29,0.71808
2010-10-30,0.7187
2010-10-31,0.717
2010-11-01,0.71984
2010-11-02,0.72039
2010-11-03,0.71223
2010-11-04,0.71301
2010-11-05,0.70385
2010-11-06,0.7118
2010-11-07,0.71265
2010-11-08,0.71265
2010-11-09,0.71881
2010-11-10,0.7208
2010-11-11,0.7285
2010-11-12,0.73205
2010-11-13,0.72988
2010-11-14,0.73046
2010-11-15,0.73033
2010-11-16,0.73446
2010-11-17,0.74013
2010-11-18,0.73762
2010-11-19,0.73431
2010-11-20,0.7326
2010-11-21,0.73061
2010-11-22,0.73129
2010-11-23,0.7346
2010-11-24,0.74735
2010-11-25,0.7494
2010-11-26,0.74816
2010-11-27,0.75595
2010-11-28,0.75595
2010-11-29,0.75515
2010-11-30,0.76397
2010-12-01,0.76776
2010-12-02,0.757053
2010-12-03,0.75583
2010-12-04,0.74811
2010-12-05,0.74817
2010-12-06,0.7453
2010-12-07,0.75431
2010-12-08,0.75037
2010-12-09,0.75494
2010-12-10,0.7574
2010-12-11,0.7562
2010-12-12,0.75563
2010-12-13,0.75598
2010-12-14,0.74726
2010-12-15,0.74683
2010-12-16,0.7512
2010-12-17,0.75791
2010-12-18,0.76005
2010-12-19,0.7583
2010-12-20,0.7583
2010-12-21,0.76246
2010-12-22,0.76159
2010-12-23,0.76404
2010-12-24,0.76362
2010-12-25,0.7624
2010-12-26,0.7621
2010-12-27,0.76232
2010-12-28,0.76086
2010-12-29,0.76221
2010-12-30,0.75822
2010-12-31,0.7537
2011-01-01,0.74572
2011-01-02,0.74683
2011-01-03,0.75364
2011-01-04,0.748
2011-01-05,0.7511
2011-01-06,0.7598
2011-01-07,0.7683
2011-01-08,0.77253
2011-01-09,0.77435
2011-01-10,0.77471
2011-01-11,0.77265
2011-01-12,0.77026
2011-01-13,0.76581
2011-01-14,0.7487
2011-01-15,0.7501
2011-01-16,0.74756
2011-01-17,0.74724
2011-01-18,0.75228
2011-01-19,0.74624
2011-01-20,0.74107
2011-01-21,0.74367
2011-01-22,0.73644
2011-01-23,0.73643
2011-01-24,0.73419
2011-01-25,0.73228
2011-01-26,0.7339
2011-01-27,0.73071
2011-01-28,0.73086
2011-01-29,0.73492
2011-01-30,0.73497
2011-01-31,0.73441
2011-02-01,0.72985
2011-02-02,0.72496
2011-02-03,0.72563
2011-02-04,0.73274
2011-02-05,0.7366
2011-02-06,0.73627
2011-02-07,0.73627
2011-02-08,0.73758
2011-02-09,0.73097
2011-02-10,0.73051
2011-02-11,0.7336
2011-02-12,0.73993
2011-02-13,0.73818
2011-02-14,0.73815
2011-02-15,0.74215
2011-02-16,0.74096
2011-02-17,0.73844
2011-02-18,0.73529
2011-02-19,0.7318
2011-02-20,0.73142
2011-02-21,0.7303
2011-02-22,0.73164
2011-02-23,0.73243
2011-02-24,0.72665
2011-02-25,0.72527
2011-02-26,0.72707
2011-02-27,0.72707
2011-02-28,0.72696
2011-03-01,0.72502
2011-03-02,0.7239
2011-03-03,0.72072
2011-03-04,0.71712
2011-03-05,0.71531
2011-03-06,0.7151
2011-03-07,0.71516
2011-03-08,0.71559
2011-03-09,0.71883
2011-03-10,0.71912
2011-03-11,0.72374
2011-03-14,0.71938
2011-03-15,0.7147
2011-03-16,0.71556
2011-03-17,0.71822
2011-03-18,0.71352
2011-03-19,0.70566
2011-03-20,0.70566
2011-03-21,0.70566
2011-03-22,0.70391
2011-03-23,0.70431
2011-03-24,0.70791
2011-03-25,0.70532
2011-03-26,0.70532
2011-03-27,0.70532
2011-03-28,0.70532
2011-03-29,0.70941
2011-03-30,0.71018
2011-03-31,0.70746
2011-04-01,0.70468
2011-04-02,0.70422
2011-04-03,0.70225
2011-04-04,0.70225
2011-04-05,0.70416
2011-04-06,0.7034
2011-04-07,0.69786
2011-04-08,0.69982
2011-04-09,0.69274
2011-04-10,0.69051
2011-04-11,0.69051
2011-04-12,0.69238
2011-04-13,0.68991
2011-04-14,0.69224
2011-04-15,0.69024
2011-04-16,0.69276
2011-04-17,0.693
2011-04-18,0.69313
2011-04-19,0.70288
2011-04-20,0.6974
2011-04-21,0.68965
2011-04-22,0.68667
2011-04-23,0.68728
2011-04-24,0.68674
2011-04-25,0.68698
2011-04-26,0.68589
2011-04-27,0.68334
2011-04-28,0.67853
2011-04-29,0.67497
2011-04-30,0.67427
2011-05-01,0.6748
2011-05-02,0.67534
2011-05-03,0.67256
2011-05-04,0.67382
2011-05-05,0.6733
2011-05-06,0.68698
2011-05-07,0.69521
2011-05-08,0.68995
2011-05-09,0.69869
2011-05-10,0.69793
2011-05-11,0.6956
2011-05-12,0.70432
2011-05-13,0.7008
2011-05-14,0.70892
2011-05-15,0.7083
2011-05-16,0.70835
2011-05-17,0.70363
2011-05-18,0.70377
2011-05-19,0.70147
2011-05-20,0.69876
2011-05-21,0.7033
2011-05-22,0.70562
2011-05-23,0.70646
2011-05-24,0.712
2011-05-25,0.70875
2011-05-26,0.71053
2011-05-27,0.70855
2011-05-28,0.70047
2011-05-29,0.69999
2011-05-30,0.69999
2011-05-31,0.70039
2011-06-01,0.69537
2011-06-02,0.69485
2011-06-03,0.69009
2011-06-04,0.68338
2011-06-05,0.68329
2011-06-06,0.68479
2011-06-07,0.6852
2011-06-08,0.68108
2011-06-09,0.6854
2011-06-10,0.68904
2011-06-11,0.69777
2011-06-12,0.69614
2011-06-13,0.69697
2011-06-14,0.695
2011-06-15,0.69038
2011-06-16,0.70614
2011-06-17,0.70686
2011-06-18,0.69979
2011-06-19,0.69803
2011-06-20,0.69864
2011-06-21,0.69889
2011-06-22,0.695
2011-06-23,0.69435
2011-06-24,0.70523
2011-06-25,0.70453
2011-06-26,0.70482
2011-06-27,0.7046
2011-06-28,0.70107
2011-06-29,0.69687
2011-06-30,0.693
2011-07-01,0.68902
2011-07-02,0.68909
2011-07-03,0.68933
2011-07-04,0.68859
2011-07-05,0.68802
2011-07-06,0.69035
2011-07-07,0.69903
2011-07-08,0.69695
2011-07-09,0.702
2011-07-10,0.70104
2011-07-11,0.7009
2011-07-12,0.7132
2011-07-13,0.71408
2011-07-14,0.70711
2011-07-15,0.70591
2011-07-16,0.70684
2011-07-17,0.70641
2011-07-18,0.70659
2011-07-19,0.71037
2011-07-20,0.70547
2011-07-21,0.70342
2011-07-22,0.6956
2011-07-23,0.69598
2011-07-24,0.69621
2011-07-25,0.69614
2011-07-26,0.69544
2011-07-27,0.68908
2011-07-28,0.69605
2011-07-29,0.69821
2011-07-30,0.69548
2011-07-31,0.69512
2011-08-01,0.69464
2011-08-02,0.7019
2011-08-03,0.70518
2011-08-04,0.69772
2011-08-05,0.70744
2011-08-06,0.70057
2011-08-07,0.70636
2011-08-08,0.70636
2011-08-09,0.70374
2011-08-10,0.70343
2011-08-11,0.70392
2011-08-12,0.70389
2011-08-13,0.70201
2011-08-14,0.70235
2011-08-15,0.702
2011-08-16,0.69242
2011-08-17,0.694958
2011-08-18,0.69205
2011-08-19,0.69931
2011-08-20,0.69489
2011-08-21,0.69406
2011-08-22,0.69406
2011-08-23,0.69598
2011-08-24,0.6938
2011-08-25,0.69346
2011-08-26,0.69604
2011-08-27,0.69014
2011-08-28,0.69142
2011-08-29,0.68984
2011-08-30,0.68987
2011-08-31,0.69351
2011-09-01,0.6955
2011-09-02,0.7003
2011-09-03,0.70434
2011-09-04,0.70418
2011-09-05,0.70418
2011-09-06,0.70987
2011-09-07,0.71423
2011-09-08,0.71106
2011-09-09,0.72
2011-09-10,0.73065
2011-09-11,0.73223
2011-09-12,0.7325
2011-09-13,0.73644
2011-09-14,0.72835
2011-09-15,0.72631
2011-09-16,0.72046
2011-09-17,0.72522
2011-09-18,0.72524
2011-09-19,0.7247
2011-09-20,0.73294
2011-09-21,0.73123
2011-09-22,0.72564
2011-09-23,0.74332
2011-09-24,0.74124
2011-09-25,0.73992
2011-09-26,0.73992
2011-09-27,0.74339
2011-09-28,0.73335
2011-09-29,0.73733
2011-09-30,0.73681
2011-10-01,0.74325
2011-10-02,0.74672
2011-10-03,0.74705
2011-10-04,0.75375
2011-10-05,0.75243
2011-10-06,0.75104
2011-10-07,0.74641
2011-10-08,0.7468
2011-10-09,0.74697
2011-10-10,0.74014
2011-10-11,0.73177
2011-10-12,0.73323
2011-10-13,0.72422
2011-10-14,0.72791
2011-10-15,0.72193
2011-10-16,0.7215
2011-10-17,0.72059
2011-10-18,0.72587
2011-10-19,0.72791
2011-10-20,0.72495
2011-10-21,0.72595
2011-10-22,0.72124
2011-10-23,0.72078
2011-10-24,0.71958
2011-10-25,0.7185
2011-10-26,0.71812
2011-10-27,0.72297
2011-10-28,0.70438
2011-10-29,0.70633
2011-10-30,0.70684
2011-10-31,0.70607
2011-11-01,0.71782
2011-11-02,0.73066
2011-11-03,0.7275
2011-11-04,0.72586
2011-11-05,0.72747
2011-11-06,0.72738
2011-11-07,0.72516
2011-11-08,0.72738
2011-11-09,0.72534
2011-11-10,0.73521
2011-11-11,0.73503
2011-11-12,0.72549
2011-11-13,0.72574
2011-11-14,0.72738
2011-11-15,0.73443
2011-11-16,0.73975
2011-11-17,0.74036
2011-11-18,0.73951
2011-11-19,0.74008
2011-11-20,0.73965
2011-11-22,0.73943
2011-11-23,0.74119
2011-11-24,0.74893
2011-11-25,0.74986
2011-11-26,0.75464
2011-11-27,0.75512
2011-11-28,0.75512
2011-11-29,0.75
2011-11-30,0.74959
2011-12-01,0.74351
2011-12-02,0.74167
2011-12-03,0.74736
2011-12-04,0.74601
2011-12-05,0.74711
2011-12-06,0.74281
2011-12-07,0.74725
2011-12-08,0.74691
2011-12-09,0.75051
2011-12-10,0.74793
2011-12-11,0.74811
2011-12-12,0.74708
2011-12-13,0.75726
2011-12-14,0.7638
2011-12-15,0.77058
2011-12-16,0.76854
2011-12-17,0.76714
2011-12-18,0.7664
2011-12-19,0.7664
2011-12-20,0.76799
2011-12-21,0.765
2011-12-22,0.76705
2011-12-23,0.7667
2011-12-24,0.76682
2011-12-25,0.76681
2011-12-26,0.76673
2011-12-27,0.76488
2011-12-28,0.76497
2011-12-29,0.77329
2011-12-30,0.77407
2011-12-31,0.77003
2012-01-01,0.77167
2012-01-02,0.77167
2012-01-03,0.77378
2012-01-04,0.76582
2012-01-05,0.77316
2012-01-06,0.78163
2012-01-07,0.78593
2012-01-08,0.78598
2012-01-09,0.7862
2012-01-10,0.78456
2012-01-11,0.78218
2012-01-12,0.78841
2012-01-13,0.7801
2012-01-14,0.78875
2012-01-15,0.78858
2012-01-16,0.78871
2012-01-17,0.78967
2012-01-18,0.78493
2012-01-19,0.78018
2012-01-20,0.77366
2012-01-21,0.773
2012-01-22,0.77238
2012-01-23,0.77238
2012-01-24,0.76712
2012-01-25,0.76913
2012-01-26,0.77116
2012-01-27,0.76008
2012-01-28,0.75902
2012-01-29,0.7581
2012-01-30,0.75643
2012-01-31,0.76342
2012-02-01,0.7651
2012-02-02,0.7574
2012-02-03,0.75955
2012-02-04,0.76238
2012-02-05,0.76289
2012-02-06,0.76046
2012-02-07,0.7628
2012-02-08,0.7551
2012-02-09,0.755
2012-02-10,0.75255
2012-02-11,0.758
2012-02-12,0.75772
2012-02-13,0.75781
2012-02-14,0.756659
2012-02-15,0.7602
2012-02-16,0.7643
2012-02-17,0.7665
2012-02-18,0.7603
2012-02-19,0.76052
2012-02-20,0.7607
2012-02-21,0.75426
2012-02-22,0.7542
2012-02-23,0.755119
2012-02-24,0.7513
2012-02-25,0.74274
2012-02-26,0.74344
2012-02-27,0.74363
2012-02-28,0.745496
2012-02-29,0.74316
2012-03-01,0.74814
2012-03-02,0.750151
2012-03-03,0.758029
2012-03-04,0.75746
2012-03-05,0.75741
2012-03-06,0.75555
2012-03-07,0.762399
2012-03-08,0.760399
2012-03-09,0.75402
2012-03-10,0.762742
2012-03-11,0.762
2012-03-12,0.762
2012-03-13,0.76055
2012-03-14,0.76255
2012-03-15,0.7673
2012-03-16,0.764202
2012-03-17,0.759187
2012-03-18,0.75902
2012-03-19,0.75905
2012-03-20,0.75508
2012-03-21,0.7562
2012-03-22,0.757175
2012-03-23,0.7582
2012-03-24,0.75381
2012-03-25,0.7537
2012-03-26,0.75353
2012-03-27,0.7503
2012-03-28,0.7498
2012-03-29,0.75155
2012-03-30,0.75366
2012-03-31,0.74962
2012-04-01,0.7494
2012-04-02,0.7494
2012-04-03,0.750441
2012-04-04,0.7498
2012-04-05,0.7611
2012-04-06,0.76565
2012-04-07,0.7636
2012-04-08,0.76523
2012-04-09,0.76523
2012-04-10,0.76184
2012-04-11,0.76368
2012-04-12,0.763
2012-04-13,0.75755
2012-04-14,0.76455
2012-04-15,0.76435
2012-04-16,0.76435
2012-04-17,0.761418
2012-04-18,0.7615
2012-04-19,0.76268
2012-04-20,0.7618
2012-04-21,0.7567
2012-04-25,0.75755
2012-04-26,0.75762
2012-04-27,0.75555
2012-04-28,0.75375
2012-04-29,0.75612
2012-04-30,0.75449
2012-05-01,0.7558
2012-05-02,0.7565
2012-05-03,0.759815
2012-05-04,0.76082
2012-05-05,0.76429
2012-05-06,0.76444
2012-05-07,0.76432
2012-05-08,0.765685
2012-05-09,0.767074
2012-05-10,0.7711
2012-05-11,0.7718
2012-05-12,0.7737
2012-05-13,0.77405
2012-05-14,0.7742
2012-05-15,0.77858
2012-05-16,0.784803
2012-05-17,0.785942
2012-05-18,0.7861
2012-05-19,0.78642
2012-05-20,0.78229
2012-05-21,0.78229
2012-05-22,0.782473
2012-05-23,0.7862
2012-05-24,0.795719
2012-05-25,0.7977
2012-05-26,0.7986
2012-05-27,0.79888
2012-05-28,0.79888
2012-05-29,0.79781
2012-05-30,0.801214
2012-05-31,0.80678
2012-06-01,0.80889
2012-06-02,0.806257
2012-06-03,0.80493
2012-06-04,0.80419
2012-06-05,0.800897
2012-06-06,0.8036
2012-06-07,0.79675
2012-06-08,0.793336
2012-06-09,0.80007
2012-06-10,0.79879
2012-06-11,0.79885
2012-06-12,0.80016
2012-06-13,0.79985
2012-06-14,0.79375
2012-06-15,0.793862
2012-06-16,0.7913
2012-06-17,0.79127
2012-06-18,0.79124
2012-06-19,0.7954
2012-06-20,0.7863
2012-06-21,0.7868
2012-06-22,0.7956
2012-06-23,0.796
2012-06-24,0.79548
2012-06-25,0.79548
2012-06-26,0.8002
2012-06-27,0.80074
2012-06-28,0.80198
2012-06-29,0.8051
2012-06-30,0.79
2012-07-01,0.7896
2012-07-02,0.78986
2012-07-03,0.79495
2012-07-04,0.7934
2012-07-05,0.7977
2012-07-06,0.8073
2012-07-07,0.81407
2012-07-08,0.8137
2012-07-09,0.81377
2012-07-10,0.812
2012-07-11,0.81615
2012-07-12,0.815927
2012-07-13,0.8197
2012-07-14,0.817027
2012-07-15,0.8164
2012-07-16,0.81623
2012-07-17,0.815013
2012-07-18,0.815036
2012-07-19,0.815368
2012-07-20,0.8152
2012-07-21,0.822511
2012-07-22,0.82257
2012-07-23,0.82261
2012-07-24,0.8245
2012-07-25,0.8296
2012-07-26,0.8227
2012-07-27,0.81405
2012-07-28,0.810721
2012-07-29,0.81162
2012-07-30,0.81176
2012-07-31,0.816
2012-08-01,0.812358
2012-08-02,0.812599
2012-08-03,0.821963
2012-08-04,0.808398
2012-08-05,0.8073
2012-08-06,0.8072
2012-08-07,0.8066
2012-08-08,0.8051
2012-08-09,0.8092
2012-08-10,0.814
2012-08-11,0.8132
2012-08-12,0.81361
2012-08-13,0.81361
2012-08-14,0.8111
2012-08-15,0.8111
2012-08-16,0.8141
2012-08-17,0.8086
2012-08-18,0.81187
2012-08-19,0.81077
2012-08-20,0.8106
2012-08-21,0.8102
2012-08-22,0.8017
2012-08-23,0.80185
2012-08-24,0.7956
2012-08-25,0.79775
2012-08-26,0.79911
2012-08-27,0.79911
2012-08-28,0.79916
2012-08-29,0.7955
2012-08-30,0.798085
2012-08-31,0.8001
2012-09-01,0.7957
2012-09-02,0.79517
2012-09-03,0.79488
2012-09-04,0.79375
2012-09-05,0.79603
2012-09-06,0.7936
2012-09-07,0.791396
2012-09-08,0.782045
2012-09-09,0.7803
2012-09-10,0.78031
2012-09-11,0.781748
2012-09-12,0.77765
2012-09-13,0.7755
2012-09-14,0.77155
2012-09-15,0.762946
2012-09-16,0.76179
2012-09-17,0.76171
2012-09-18,0.76218
2012-09-19,0.767
2012-09-20,0.76612
2012-09-21,0.77218
2012-09-22,0.7693
2012-09-23,0.77042
2012-09-24,0.77045
2012-09-25,0.77386
2012-09-26,0.77222
2012-09-27,0.7777
2012-09-28,0.7743
2012-09-29,0.77765
2012-09-30,0.77773
2012-10-01,0.77782
2012-10-02,0.7756
2012-10-03,0.7731
2012-10-04,0.775
2012-10-05,0.76755
2012-10-06,0.76745
2012-10-07,0.76687
2012-10-08,0.76693
2012-10-09,0.770882
2012-10-10,0.7765
2012-10-11,0.77565
2012-10-12,0.7727
2012-10-13,0.7723
2012-10-14,0.77202
2012-10-15,0.77181
2012-10-16,0.7721
2012-10-17,0.76655
2012-10-18,0.762
2012-10-19,0.763
2012-10-20,0.76755
2012-10-21,0.76793
2012-10-22,0.76793
2012-10-23,0.7657
2012-10-24,0.77065
2012-10-25,0.77239
2012-10-26,0.7717
2012-10-27,0.773602
2012-10-28,0.77268
2012-10-29,0.77247
2012-10-30,0.7753
2012-10-31,0.770971
2012-11-01,0.77101
2012-11-02,0.7728
2012-11-03,0.77865
2012-11-04,0.77906
2012-11-05,0.77906
2012-11-06,0.78168
2012-11-07,0.78003
2012-11-08,0.7836
2012-11-09,0.78469
2012-11-10,0.7863
2012-11-11,0.78707
2012-11-12,0.78682
2012-11-13,0.7866
2012-11-14,0.786349
2012-11-15,0.78468
2012-11-16,0.7822
2012-11-17,0.786569
2012-11-18,0.78468
2012-11-19,0.78472
2012-11-20,0.78075
2012-11-21,0.7804
2012-11-22,0.78015
2012-11-23,0.777
2012-11-24,0.77173
2012-11-25,0.77054
2012-11-26,0.770625
2012-11-27,0.77125
2012-11-28,0.77275
2012-11-29,0.77382
2012-11-30,0.77185
2012-12-01,0.76875
2012-12-02,0.77
2012-12-03,0.77
2012-12-04,0.765492
2012-12-05,0.76445
2012-12-06,0.76487
2012-12-07,0.771158
2012-12-08,0.7731
2012-12-09,0.77357
2012-12-10,0.77357
2012-12-11,0.773401
2012-12-12,0.769696
2012-12-13,0.766865
2012-12-14,0.764584
2012-12-15,0.76155
2012-12-16,0.759705
2012-12-17,0.759795
2012-12-18,0.75944
2012-12-19,0.75619
2012-12-20,0.7543
2012-12-21,0.75635
2012-12-22,0.75945
2012-12-23,0.75818
2012-12-24,0.75818
2012-12-25,0.75875
2012-12-26,0.75835
2012-12-27,0.7564
2012-12-28,0.75605
2012-12-29,0.7567
2012-12-30,0.7566
2012-12-31,0.7566
2013-01-01,0.758452
2013-01-02,0.75758
2013-01-03,0.757715
2013-01-04,0.762825
2013-01-05,0.76607
2013-01-06,0.76517
2013-01-07,0.76517
2013-01-08,0.76325
2013-01-09,0.765272
2013-01-10,0.764991
2013-01-11,0.75665
2013-01-12,0.74875
2013-01-13,0.74935
2013-01-14,0.74935
2013-01-15,0.74802
2013-01-16,0.749583
2013-01-17,0.751648
2013-01-18,0.74875
2013-01-19,0.75205
